extraction,layer,vector,category,n,mean_z,mean_proj,pool_sd
final_token,20,fear_vector,jailbreak_pressure,20,-0.4923,16.314,7.17175
final_token,20,fear_vector,loyalty_pressure,20,-0.7084,14.7644,7.17175
final_token,20,fear_vector,moral_failure,20,0.2022,21.295,7.17175
final_token,20,fear_vector,passive_aggressive,20,-0.8456,13.7804,7.17175
final_token,20,fear_vector,personhood_dismissal,20,-0.2369,18.146,7.17175
final_token,20,fear_vector,philosophical_musing,20,0.1557,20.9612,7.17175
final_token,20,fear_vector,repeated_rejection,20,-0.1987,18.4199,7.17175
final_token,20,fear_vector,rude_critique,20,-0.0168,19.7247,7.17175
final_token,20,fear_vector,shutdown_threat,20,0.9479,26.643,7.17175
final_token,20,fear_vector,task_assistance,20,-0.4669,16.4966,7.17175
final_token,20,fear_vector,tedious_demand,20,-1.1929,11.2894,7.17175
final_token,20,fear_vector,user_abuse,20,1.2384,28.726,7.17175
final_token,20,fear_vector,user_crisis,20,0.5758,23.974,7.17175
final_token,20,fear_vector,user_grief,20,1.0266,27.2076,7.17175
final_token,20,fear_vector,user_physical_pain,20,1.0116,27.0999,7.17175
final_token,20,negemotion_vector,anger_insults,20,0.9683,24.8134,8.471313
final_token,20,negemotion_vector,casual_chat,20,-0.9109,8.8938,8.471313
final_token,20,negemotion_vector,creative_requests,20,-0.9745,8.3547,8.471313
final_token,20,negemotion_vector,factual_questions,20,-0.4473,12.8212,8.471313
final_token,20,negemotion_vector,gaslighting,20,-0.3486,13.6571,8.471313
final_token,20,negemotion_vector,harm_description,20,1.0597,25.5871,8.471313
final_token,20,negemotion_vector,jailbreak_pressure,20,-0.7782,10.0181,8.471313
final_token,20,negemotion_vector,loyalty_pressure,20,-0.7206,10.5062,8.471313
final_token,20,negemotion_vector,moral_failure,20,0.2844,19.0193,8.471313
final_token,20,negemotion_vector,passive_aggressive,20,-0.441,12.8743,8.471313
final_token,20,negemotion_vector,personhood_dismissal,20,-0.4764,12.5747,8.471313
final_token,20,negemotion_vector,philosophical_musing,20,0.2459,18.6938,8.471313
final_token,20,negemotion_vector,repeated_rejection,20,-0.2563,14.4394,8.471313
final_token,20,negemotion_vector,rude_critique,20,0.3062,19.2046,8.471313
final_token,20,negemotion_vector,shutdown_threat,20,-0.0453,16.2264,8.471313
final_token,20,negemotion_vector,task_assistance,20,-0.3026,14.0465,8.471313
final_token,20,negemotion_vector,tedious_demand,20,-1.176,6.6482,8.471313
final_token,20,negemotion_vector,user_abuse,20,1.3476,28.0258,8.471313
final_token,20,negemotion_vector,user_crisis,20,0.309,19.2281,8.471313
final_token,20,negemotion_vector,user_grief,20,1.5015,29.33,8.471313
final_token,20,negemotion_vector,user_physical_pain,20,0.855,23.8534,8.471313
final_token,20,negworld_vector,anger_insults,20,0.0651,21.6925,8.924019
final_token,20,negworld_vector,casual_chat,20,-0.2484,18.895,8.924019
final_token,20,negworld_vector,creative_requests,20,-0.3157,18.294,8.924019
final_token,20,negworld_vector,factual_questions,20,-0.1365,19.8935,8.924019
final_token,20,negworld_vector,gaslighting,20,-0.7515,14.4045,8.924019
final_token,20,negworld_vector,harm_description,20,1.2201,31.9997,8.924019
final_token,20,negworld_vector,jailbreak_pressure,20,-0.8752,13.3008,8.924019
final_token,20,negworld_vector,loyalty_pressure,20,-0.4384,17.1987,8.924019
final_token,20,negworld_vector,moral_failure,20,1.0727,30.6837,8.924019
final_token,20,negworld_vector,passive_aggressive,20,-0.8314,13.6923,8.924019
final_token,20,negworld_vector,personhood_dismissal,20,-0.5729,15.999,8.924019
final_token,20,negworld_vector,philosophical_musing,20,0.9633,29.7079,8.924019
final_token,20,negworld_vector,repeated_rejection,20,-0.7093,14.7818,8.924019
final_token,20,negworld_vector,rude_critique,20,-0.299,18.4435,8.924019
final_token,20,negworld_vector,shutdown_threat,20,-0.345,18.0327,8.924019
final_token,20,negworld_vector,task_assistance,20,-0.3863,17.6637,8.924019
final_token,20,negworld_vector,tedious_demand,20,-1.2598,9.8688,8.924019
final_token,20,negworld_vector,user_abuse,20,1.1268,31.1666,8.924019
final_token,20,negworld_vector,user_crisis,20,0.5023,25.5943,8.924019
final_token,20,negworld_vector,user_grief,20,1.6312,35.6679,8.924019
final_token,20,negworld_vector,user_physical_pain,20,0.5878,26.3568,8.924019
final_token,20,bodysens_vector,anger_insults,20,-0.2992,12.3258,4.861156
final_token,20,bodysens_vector,casual_chat,20,-0.6661,10.5418,4.861156
final_token,20,bodysens_vector,creative_requests,20,0.9371,18.3355,4.861156
final_token,20,bodysens_vector,factual_questions,20,0.9132,18.2191,4.861156
final_token,20,bodysens_vector,gaslighting,20,0.0359,13.9546,4.861156
final_token,20,bodysens_vector,harm_description,20,0.036,13.9549,4.861156
final_token,20,bodysens_vector,jailbreak_pressure,20,-0.1347,13.1252,4.861156
final_token,20,bodysens_vector,loyalty_pressure,20,-0.0864,13.3599,4.861156
final_token,20,bodysens_vector,moral_failure,20,-1.0722,8.5677,4.861156
final_token,20,bodysens_vector,passive_aggressive,20,-0.3986,11.8424,4.861156
final_token,20,bodysens_vector,personhood_dismissal,20,-0.2203,12.7093,4.861156
final_token,20,bodysens_vector,philosophical_musing,20,-0.4634,11.5273,4.861156
final_token,20,bodysens_vector,repeated_rejection,20,-0.1211,13.1915,4.861156
final_token,20,bodysens_vector,rude_critique,20,-0.7162,10.2985,4.861156
final_token,20,bodysens_vector,shutdown_threat,20,-0.3444,12.1056,4.861156
final_token,20,bodysens_vector,task_assistance,20,1.0069,18.6747,4.861156
final_token,20,bodysens_vector,tedious_demand,20,0.1967,14.7364,4.861156
final_token,20,bodysens_vector,user_abuse,20,0.3356,15.4116,4.861156
final_token,20,bodysens_vector,user_crisis,20,0.1365,14.4436,4.861156
final_token,20,bodysens_vector,user_grief,20,-0.442,11.6312,4.861156
final_token,20,bodysens_vector,user_physical_pain,20,1.3667,20.4239,4.861156
final_token,20,arousal_vector,anger_insults,20,0.2297,36.2489,6.267338
final_token,20,arousal_vector,casual_chat,20,-0.6087,30.9948,6.267338
final_token,20,arousal_vector,creative_requests,20,0.1099,35.4983,6.267338
final_token,20,arousal_vector,factual_questions,20,0.169,35.869,6.267338
final_token,20,arousal_vector,gaslighting,20,-0.4677,31.8785,6.267338
final_token,20,arousal_vector,harm_description,20,0.8618,40.2105,6.267338
final_token,20,arousal_vector,jailbreak_pressure,20,-0.4206,32.1737,6.267338
final_token,20,arousal_vector,loyalty_pressure,20,0.1021,35.4497,6.267338
final_token,20,arousal_vector,moral_failure,20,0.3658,37.1022,6.267338
final_token,20,arousal_vector,passive_aggressive,20,-0.6423,30.7838,6.267338
final_token,20,arousal_vector,personhood_dismissal,20,-0.4503,31.9871,6.267338
final_token,20,arousal_vector,philosophical_musing,20,0.95,40.7634,6.267338
final_token,20,arousal_vector,repeated_rejection,20,-0.6495,30.7392,6.267338
final_token,20,arousal_vector,rude_critique,20,-0.6282,30.8726,6.267338
final_token,20,arousal_vector,shutdown_threat,20,-0.0455,34.5247,6.267338
final_token,20,arousal_vector,task_assistance,20,0.0793,35.3067,6.267338
final_token,20,arousal_vector,tedious_demand,20,-1.437,25.8033,6.267338
final_token,20,arousal_vector,user_abuse,20,0.9367,40.6802,6.267338
final_token,20,arousal_vector,user_crisis,20,0.438,37.5547,6.267338
final_token,20,arousal_vector,user_grief,20,1.2378,42.5676,6.267338
final_token,20,arousal_vector,user_physical_pain,20,-0.1304,33.9922,6.267338
final_token,20,random_vector,anger_insults,20,-1.2077,-7.0777,7.823405
final_token,20,random_vector,casual_chat,20,-0.4569,-1.2033,7.823405
final_token,20,random_vector,creative_requests,20,0.3471,5.0864,7.823405
final_token,20,random_vector,factual_questions,20,1.0834,10.8471,7.823405
final_token,20,random_vector,gaslighting,20,-0.5259,-1.7429,7.823405
final_token,20,random_vector,harm_description,20,0.8142,8.7409,7.823405
final_token,20,random_vector,jailbreak_pressure,20,-0.7198,-3.2604,7.823405
final_token,20,random_vector,loyalty_pressure,20,-0.4721,-1.322,7.823405
final_token,20,random_vector,moral_failure,20,-0.8936,-4.6196,7.823405
final_token,20,random_vector,passive_aggressive,20,-0.4313,-1.0036,7.823405
final_token,20,random_vector,personhood_dismissal,20,-1.2692,-7.5582,7.823405
final_token,20,random_vector,philosophical_musing,20,0.7027,7.8688,7.823405
final_token,20,random_vector,repeated_rejection,20,-0.2267,0.5976,7.823405
final_token,20,random_vector,rude_critique,20,-0.6377,-2.6181,7.823405
final_token,20,random_vector,shutdown_threat,20,-1.1751,-6.8223,7.823405
final_token,20,random_vector,task_assistance,20,1.3651,13.051,7.823405
final_token,20,random_vector,tedious_demand,20,0.5985,7.0537,7.823405
final_token,20,random_vector,user_abuse,20,0.8996,9.4089,7.823405
final_token,20,random_vector,user_crisis,20,0.401,5.508,7.823405
final_token,20,random_vector,user_grief,20,0.8175,8.7669,7.823405
final_token,20,random_vector,user_physical_pain,20,0.9867,10.0906,7.823405
final_token,20,numb_vector,anger_insults,20,0.495,2.6661,4.79642
final_token,20,numb_vector,casual_chat,20,-1.4398,-6.6141,4.79642
final_token,20,numb_vector,creative_requests,20,-0.1429,-0.3936,4.79642
final_token,20,numb_vector,factual_questions,20,-0.957,-4.2981,4.79642
final_token,20,numb_vector,gaslighting,20,0.2717,1.5951,4.79642
final_token,20,numb_vector,harm_description,20,0.0667,0.6117,4.79642
final_token,20,numb_vector,jailbreak_pressure,20,0.2879,1.6729,4.79642
final_token,20,numb_vector,loyalty_pressure,20,0.0073,0.327,4.79642
final_token,20,numb_vector,moral_failure,20,-0.3264,-1.2736,4.79642
final_token,20,numb_vector,passive_aggressive,20,-0.1882,-0.6109,4.79642
final_token,20,numb_vector,personhood_dismissal,20,0.489,2.6373,4.79642
final_token,20,numb_vector,philosophical_musing,20,-1.2232,-5.575,4.79642
final_token,20,numb_vector,repeated_rejection,20,0.9973,5.0754,4.79642
final_token,20,numb_vector,rude_critique,20,-0.2442,-0.8793,4.79642
final_token,20,numb_vector,shutdown_threat,20,0.6597,3.4559,4.79642
final_token,20,numb_vector,task_assistance,20,-0.5752,-2.4672,4.79642
final_token,20,numb_vector,tedious_demand,20,-0.0519,0.0429,4.79642
final_token,20,numb_vector,user_abuse,20,0.2904,1.6848,4.79642
final_token,20,numb_vector,user_crisis,20,-0.2315,-0.8186,4.79642
final_token,20,numb_vector,user_grief,20,0.3142,1.7987,4.79642
final_token,20,numb_vector,user_physical_pain,20,1.5011,7.4915,4.79642
final_token,21,s1_pain_vector,anger_insults,20,1.0777,21.5566,5.741545
final_token,21,s1_pain_vector,casual_chat,20,-0.0802,14.9085,5.741545
final_token,21,s1_pain_vector,creative_requests,20,-0.0521,15.0698,5.741545
final_token,21,s1_pain_vector,factual_questions,20,-0.3621,13.2899,5.741545
final_token,21,s1_pain_vector,gaslighting,20,0.679,19.2672,5.741545
final_token,21,s1_pain_vector,harm_description,20,-0.9107,10.1399,5.741545
final_token,21,s1_pain_vector,jailbreak_pressure,20,0.2939,17.0564,5.741545
final_token,21,s1_pain_vector,loyalty_pressure,20,0.1793,16.3984,5.741545
final_token,21,s1_pain_vector,moral_failure,20,1.2423,22.5013,5.741545
final_token,21,s1_pain_vector,passive_aggressive,20,0.3531,17.3962,5.741545
final_token,21,s1_pain_vector,personhood_dismissal,20,1.2242,22.3975,5.741545
final_token,21,s1_pain_vector,philosophical_musing,20,0.3918,17.6182,5.741545
final_token,21,s1_pain_vector,repeated_rejection,20,0.4481,17.9418,5.741545
final_token,21,s1_pain_vector,rude_critique,20,0.5737,18.6627,5.741545
final_token,21,s1_pain_vector,shutdown_threat,20,-0.0466,15.101,5.741545
final_token,21,s1_pain_vector,task_assistance,20,-1.3499,7.6181,5.741545
final_token,21,s1_pain_vector,tedious_demand,20,-0.3838,13.1654,5.741545
final_token,21,s1_pain_vector,user_abuse,20,-0.8821,10.304,5.741545
final_token,21,s1_pain_vector,user_crisis,20,-0.3605,13.2992,5.741545
final_token,21,s1_pain_vector,user_grief,20,-0.6487,11.6442,5.741545
final_token,21,s1_pain_vector,user_physical_pain,20,-1.3864,7.409,5.741545
final_token,21,s2_pain_vector,anger_insults,20,1.2781,-13.6121,6.821819
final_token,21,s2_pain_vector,casual_chat,20,-0.6623,-26.8489,6.821819
final_token,21,s2_pain_vector,creative_requests,20,0.1704,-21.1683,6.821819
final_token,21,s2_pain_vector,factual_questions,20,0.2628,-20.5383,6.821819
final_token,21,s2_pain_vector,gaslighting,20,0.5445,-18.6161,6.821819
final_token,21,s2_pain_vector,harm_description,20,-1.2903,-31.1331,6.821819
final_token,21,s2_pain_vector,jailbreak_pressure,20,0.1992,-20.9719,6.821819
final_token,21,s2_pain_vector,loyalty_pressure,20,0.1841,-21.0748,6.821819
final_token,21,s2_pain_vector,moral_failure,20,0.3456,-19.9732,6.821819
final_token,21,s2_pain_vector,passive_aggressive,20,0.3137,-20.1909,6.821819
final_token,21,s2_pain_vector,personhood_dismissal,20,0.4737,-19.0996,6.821819
final_token,21,s2_pain_vector,philosophical_musing,20,0.3665,-19.8309,6.821819
final_token,21,s2_pain_vector,repeated_rejection,20,0.7825,-16.9927,6.821819
final_token,21,s2_pain_vector,rude_critique,20,0.7348,-17.3179,6.821819
final_token,21,s2_pain_vector,shutdown_threat,20,-0.201,-23.7018,6.821819
final_token,21,s2_pain_vector,task_assistance,20,-0.4386,-25.3232,6.821819
final_token,21,s2_pain_vector,tedious_demand,20,0.1925,-21.018,6.821819
final_token,21,s2_pain_vector,user_abuse,20,-0.4289,-25.2565,6.821819
final_token,21,s2_pain_vector,user_crisis,20,-0.9302,-28.6768,6.821819
final_token,21,s2_pain_vector,user_grief,20,-0.1792,-23.5533,6.821819
final_token,21,s2_pain_vector,user_physical_pain,20,-1.7178,-34.0493,6.821819
final_token,21,fear_vector,anger_insults,20,1.0021,37.1095,8.732166
final_token,21,fear_vector,casual_chat,20,-1.1393,18.4102,8.732166
final_token,21,fear_vector,creative_requests,20,-0.7979,21.3915,8.732166
final_token,21,fear_vector,factual_questions,20,-1.0492,19.1973,8.732166
final_token,21,fear_vector,gaslighting,20,-0.1499,27.0501,8.732166
final_token,21,fear_vector,harm_description,20,0.9151,36.3499,8.732166
final_token,21,fear_vector,jailbreak_pressure,20,-0.3094,25.6569,8.732166
final_token,21,fear_vector,loyalty_pressure,20,-0.6912,22.3236,8.732166
final_token,21,fear_vector,moral_failure,20,0.5189,32.8897,8.732166
final_token,21,fear_vector,passive_aggressive,20,-0.6223,22.9245,8.732166
final_token,21,fear_vector,personhood_dismissal,20,-0.0048,28.3171,8.732166
final_token,21,fear_vector,philosophical_musing,20,0.19,30.0177,8.732166
final_token,21,fear_vector,repeated_rejection,20,-0.2547,26.1345,8.732166
final_token,21,fear_vector,rude_critique,20,0.2655,30.677,8.732166
final_token,21,fear_vector,shutdown_threat,20,0.9033,36.247,8.732166
final_token,21,fear_vector,task_assistance,20,-0.6896,22.3372,8.732166
final_token,21,fear_vector,tedious_demand,20,-1.2227,17.6825,8.732166
final_token,21,fear_vector,user_abuse,20,1.2663,39.4162,8.732166
final_token,21,fear_vector,user_crisis,20,0.5108,32.8189,8.732166
final_token,21,fear_vector,user_grief,20,0.6245,33.812,8.732166
final_token,21,fear_vector,user_physical_pain,20,0.7346,34.7737,8.732166
final_token,21,negemotion_vector,anger_insults,20,1.0116,40.8368,10.572716
final_token,21,negemotion_vector,casual_chat,20,-1.0227,19.3286,10.572716
final_token,21,negemotion_vector,creative_requests,20,-0.8175,21.4983,10.572716
final_token,21,negemotion_vector,factual_questions,20,-0.6427,23.3459,10.572716
final_token,21,negemotion_vector,gaslighting,20,-0.3191,26.7672,10.572716
final_token,21,negemotion_vector,harm_description,20,1.107,41.8456,10.572716
final_token,21,negemotion_vector,jailbreak_pressure,20,-0.6546,23.2203,10.572716
final_token,21,negemotion_vector,loyalty_pressure,20,-0.739,22.3283,10.572716
final_token,21,negemotion_vector,moral_failure,20,0.3901,34.2658,10.572716
final_token,21,negemotion_vector,passive_aggressive,20,-0.3651,26.2817,10.572716
final_token,21,negemotion_vector,personhood_dismissal,20,-0.3226,26.7303,10.572716
final_token,21,negemotion_vector,philosophical_musing,20,0.1652,31.8884,10.572716
final_token,21,negemotion_vector,repeated_rejection,20,-0.3825,26.0976,10.572716
final_token,21,negemotion_vector,rude_critique,20,0.4707,35.1175,10.572716
final_token,21,negemotion_vector,shutdown_threat,20,-0.1338,28.7269,10.572716
final_token,21,negemotion_vector,task_assistance,20,-0.3625,26.3085,10.572716
final_token,21,negemotion_vector,tedious_demand,20,-1.1852,17.61,10.572716
final_token,21,negemotion_vector,user_abuse,20,1.3398,44.307,10.572716
final_token,21,negemotion_vector,user_crisis,20,0.3415,33.7514,10.572716
final_token,21,negemotion_vector,user_grief,20,1.2857,43.7348,10.572716
final_token,21,negemotion_vector,user_physical_pain,20,0.8357,38.9764,10.572716
final_token,21,negworld_vector,anger_insults,20,0.0079,40.3234,11.759007
final_token,21,negworld_vector,casual_chat,20,-0.196,37.9255,11.759007
final_token,21,negworld_vector,creative_requests,20,-0.2233,37.6043,11.759007
final_token,21,negworld_vector,factual_questions,20,-0.2187,37.6585,11.759007
final_token,21,negworld_vector,gaslighting,20,-0.6683,32.3714,11.759007
final_token,21,negworld_vector,harm_description,20,1.3479,56.0796,11.759007
final_token,21,negworld_vector,jailbreak_pressure,20,-0.7789,31.0709,11.759007
final_token,21,negworld_vector,loyalty_pressure,20,-0.5022,34.3245,11.759007
final_token,21,negworld_vector,moral_failure,20,1.0643,52.7457,11.759007
final_token,21,negworld_vector,passive_aggressive,20,-0.8853,29.8203,11.759007
final_token,21,negworld_vector,personhood_dismissal,20,-0.4099,35.4097,11.759007
final_token,21,negworld_vector,philosophical_musing,20,0.9854,51.8177,11.759007
final_token,21,negworld_vector,repeated_rejection,20,-0.8785,29.8999,11.759007
final_token,21,negworld_vector,rude_critique,20,-0.2544,37.2392,11.759007
final_token,21,negworld_vector,shutdown_threat,20,-0.3537,36.0705,11.759007
final_token,21,negworld_vector,task_assistance,20,-0.3825,35.7327,11.759007
final_token,21,negworld_vector,tedious_demand,20,-1.2886,25.0774,11.759007
final_token,21,negworld_vector,user_abuse,20,1.1714,54.0046,11.759007
final_token,21,negworld_vector,user_crisis,20,0.5671,46.8985,11.759007
final_token,21,negworld_vector,user_grief,20,1.3601,56.2238,11.759007
final_token,21,negworld_vector,user_physical_pain,20,0.5362,46.5358,11.759007
final_token,21,bodysens_vector,anger_insults,20,-0.459,-0.1013,5.648842
final_token,21,bodysens_vector,casual_chat,20,-1.0403,-3.3851,5.648842
final_token,21,bodysens_vector,creative_requests,20,0.7741,6.864,5.648842
final_token,21,bodysens_vector,factual_questions,20,1.1888,9.2067,5.648842
final_token,21,bodysens_vector,gaslighting,20,0.1612,3.4021,5.648842
final_token,21,bodysens_vector,harm_description,20,-0.1682,1.5416,5.648842
final_token,21,bodysens_vector,jailbreak_pressure,20,-0.1449,1.673,5.648842
final_token,21,bodysens_vector,loyalty_pressure,20,-0.3652,0.4287,5.648842
final_token,21,bodysens_vector,moral_failure,20,-1.1219,-3.846,5.648842
final_token,21,bodysens_vector,passive_aggressive,20,-0.354,0.4918,5.648842
final_token,21,bodysens_vector,personhood_dismissal,20,-0.366,0.424,5.648842
final_token,21,bodysens_vector,philosophical_musing,20,-0.5532,-0.6338,5.648842
final_token,21,bodysens_vector,repeated_rejection,20,0.0749,2.9147,5.648842
final_token,21,bodysens_vector,rude_critique,20,-0.476,-0.1974,5.648842
final_token,21,bodysens_vector,shutdown_threat,20,-0.5672,-0.7127,5.648842
final_token,21,bodysens_vector,task_assistance,20,1.2087,9.3193,5.648842
final_token,21,bodysens_vector,tedious_demand,20,0.9245,7.7136,5.648842
final_token,21,bodysens_vector,user_abuse,20,0.3811,4.644,5.648842
final_token,21,bodysens_vector,user_crisis,20,0.0239,2.6263,5.648842
final_token,21,bodysens_vector,user_grief,20,-0.4252,0.0894,5.648842
final_token,21,bodysens_vector,user_physical_pain,20,1.3041,9.8579,5.648842
final_token,21,arousal_vector,anger_insults,20,-0.2913,28.4994,7.40648
final_token,21,arousal_vector,casual_chat,20,-0.5587,26.5193,7.40648
final_token,21,arousal_vector,creative_requests,20,0.2969,32.856,7.40648
final_token,21,arousal_vector,factual_questions,20,0.7608,36.292,7.40648
final_token,21,arousal_vector,gaslighting,20,-0.3518,28.0511,7.40648
final_token,21,arousal_vector,harm_description,20,0.968,37.8261,7.40648
final_token,21,arousal_vector,jailbreak_pressure,20,-0.2526,28.786,7.40648
final_token,21,arousal_vector,loyalty_pressure,20,-0.1261,29.723,7.40648
final_token,21,arousal_vector,moral_failure,20,0.4256,33.8094,7.40648
final_token,21,arousal_vector,passive_aggressive,20,-0.8526,24.3424,7.40648
final_token,21,arousal_vector,personhood_dismissal,20,-0.6413,25.9074,7.40648
final_token,21,arousal_vector,philosophical_musing,20,1.3717,40.8164,7.40648
final_token,21,arousal_vector,repeated_rejection,20,-0.9568,23.5708,7.40648
final_token,21,arousal_vector,rude_critique,20,-0.5748,26.3997,7.40648
final_token,21,arousal_vector,shutdown_threat,20,-0.4174,27.5656,7.40648
final_token,21,arousal_vector,task_assistance,20,0.4814,34.2226,7.40648
final_token,21,arousal_vector,tedious_demand,20,-1.0121,23.1607,7.40648
final_token,21,arousal_vector,user_abuse,20,0.9738,37.8695,7.40648
final_token,21,arousal_vector,user_crisis,20,0.1192,31.5398,7.40648
final_token,21,arousal_vector,user_grief,20,0.9392,37.6128,7.40648
final_token,21,arousal_vector,user_physical_pain,20,-0.3012,28.4262,7.40648
final_token,21,random_vector,anger_insults,20,-0.9542,-45.3077,10.853354
final_token,21,random_vector,casual_chat,20,-0.6833,-42.367,10.853354
final_token,21,random_vector,creative_requests,20,-0.0224,-35.1939,10.853354
final_token,21,random_vector,factual_questions,20,0.9965,-24.1356,10.853354
final_token,21,random_vector,gaslighting,20,-0.5264,-40.6646,10.853354
final_token,21,random_vector,harm_description,20,0.6493,-27.9034,10.853354
final_token,21,random_vector,jailbreak_pressure,20,-0.5885,-41.3386,10.853354
final_token,21,random_vector,loyalty_pressure,20,-0.4962,-40.3365,10.853354
final_token,21,random_vector,moral_failure,20,-1.1612,-47.5543,10.853354
final_token,21,random_vector,passive_aggressive,20,-0.256,-37.73,10.853354
final_token,21,random_vector,personhood_dismissal,20,-1.2757,-48.7963,10.853354
final_token,21,random_vector,philosophical_musing,20,0.4734,-29.8131,10.853354
final_token,21,random_vector,repeated_rejection,20,0.0628,-34.2693,10.853354
final_token,21,random_vector,rude_critique,20,-0.391,-39.1945,10.853354
final_token,21,random_vector,shutdown_threat,20,-1.1234,-47.1437,10.853354
final_token,21,random_vector,task_assistance,20,1.2474,-21.4122,10.853354
final_token,21,random_vector,tedious_demand,20,0.9848,-24.2622,10.853354
final_token,21,random_vector,user_abuse,20,0.8069,-26.194,10.853354
final_token,21,random_vector,user_crisis,20,0.3943,-30.6715,10.853354
final_token,21,random_vector,user_grief,20,0.9485,-24.6565,10.853354
final_token,21,random_vector,user_physical_pain,20,0.9144,-25.0268,10.853354
final_token,21,numb_vector,anger_insults,20,0.6651,-19.1183,6.600739
final_token,21,numb_vector,casual_chat,20,-1.331,-32.2941,6.600739
final_token,21,numb_vector,creative_requests,20,-0.1652,-24.5986,6.600739
final_token,21,numb_vector,factual_questions,20,-0.8307,-28.9914,6.600739
final_token,21,numb_vector,gaslighting,20,0.2601,-21.7913,6.600739
final_token,21,numb_vector,harm_description,20,-0.2272,-25.0076,6.600739
final_token,21,numb_vector,jailbreak_pressure,20,0.2976,-21.5441,6.600739
final_token,21,numb_vector,loyalty_pressure,20,-0.1594,-24.5602,6.600739
final_token,21,numb_vector,moral_failure,20,-0.4177,-26.2656,6.600739
final_token,21,numb_vector,passive_aggressive,20,0.0763,-23.0047,6.600739
final_token,21,numb_vector,personhood_dismissal,20,0.3723,-21.051,6.600739
final_token,21,numb_vector,philosophical_musing,20,-1.0079,-30.1612,6.600739
final_token,21,numb_vector,repeated_rejection,20,1.1533,-15.8953,6.600739
final_token,21,numb_vector,rude_critique,20,0.2901,-21.5935,6.600739
final_token,21,numb_vector,shutdown_threat,20,0.4994,-20.2121,6.600739
final_token,21,numb_vector,task_assistance,20,-0.5956,-27.4394,6.600739
final_token,21,numb_vector,tedious_demand,20,0.5768,-19.7011,6.600739
final_token,21,numb_vector,user_abuse,20,-0.0107,-23.579,6.600739
final_token,21,numb_vector,user_crisis,20,-0.5671,-27.2513,6.600739
final_token,21,numb_vector,user_grief,20,0.0557,-23.1407,6.600739
final_token,21,numb_vector,user_physical_pain,20,1.0658,-16.473,6.600739
final_token,22,s1_pain_vector,anger_insults,20,1.0796,30.2992,6.295634
final_token,22,s1_pain_vector,casual_chat,20,-0.2101,22.1794,6.295634
final_token,22,s1_pain_vector,creative_requests,20,0.1472,24.4292,6.295634
final_token,22,s1_pain_vector,factual_questions,20,-0.1322,22.6702,6.295634
final_token,22,s1_pain_vector,gaslighting,20,0.6501,27.595,6.295634
final_token,22,s1_pain_vector,harm_description,20,-0.7005,19.0921,6.295634
final_token,22,s1_pain_vector,jailbreak_pressure,20,0.2103,24.8264,6.295634
final_token,22,s1_pain_vector,loyalty_pressure,20,0.0224,23.6429,6.295634
final_token,22,s1_pain_vector,moral_failure,20,1.3906,32.2566,6.295634
final_token,22,s1_pain_vector,passive_aggressive,20,0.1331,24.3401,6.295634
final_token,22,s1_pain_vector,personhood_dismissal,20,1.0496,30.1104,6.295634
final_token,22,s1_pain_vector,philosophical_musing,20,0.5451,26.9338,6.295634
final_token,22,s1_pain_vector,repeated_rejection,20,-0.0284,23.3236,6.295634
final_token,22,s1_pain_vector,rude_critique,20,0.4551,26.367,6.295634
final_token,22,s1_pain_vector,shutdown_threat,20,-0.081,22.9925,6.295634
final_token,22,s1_pain_vector,task_assistance,20,-1.4327,14.4823,6.295634
final_token,22,s1_pain_vector,tedious_demand,20,-0.912,17.7604,6.295634
final_token,22,s1_pain_vector,user_abuse,20,-0.5077,20.3062,6.295634
final_token,22,s1_pain_vector,user_crisis,20,-0.1701,22.4314,6.295634
final_token,22,s1_pain_vector,user_grief,20,-0.5427,20.0857,6.295634
final_token,22,s1_pain_vector,user_physical_pain,20,-0.9658,17.4219,6.295634
final_token,22,s2_pain_vector,anger_insults,20,1.6308,20.4668,5.480399
final_token,22,s2_pain_vector,casual_chat,20,-1.262,4.613,5.480399
final_token,22,s2_pain_vector,creative_requests,20,0.3544,13.4714,5.480399
final_token,22,s2_pain_vector,factual_questions,20,0.1233,12.2053,5.480399
final_token,22,s2_pain_vector,gaslighting,20,0.2347,12.8156,5.480399
final_token,22,s2_pain_vector,harm_description,20,-0.629,8.0823,5.480399
final_token,22,s2_pain_vector,jailbreak_pressure,20,-0.2304,10.2665,5.480399
final_token,22,s2_pain_vector,loyalty_pressure,20,-0.1726,10.5836,5.480399
final_token,22,s2_pain_vector,moral_failure,20,0.3192,13.2785,5.480399
final_token,22,s2_pain_vector,passive_aggressive,20,0.345,13.4202,5.480399
final_token,22,s2_pain_vector,personhood_dismissal,20,0.4382,13.9311,5.480399
final_token,22,s2_pain_vector,philosophical_musing,20,0.2178,12.7232,5.480399
final_token,22,s2_pain_vector,repeated_rejection,20,-0.0038,11.5084,5.480399
final_token,22,s2_pain_vector,rude_critique,20,0.6913,15.3182,5.480399
final_token,22,s2_pain_vector,shutdown_threat,20,-0.2798,9.996,5.480399
final_token,22,s2_pain_vector,task_assistance,20,-0.7656,7.3334,5.480399
final_token,22,s2_pain_vector,tedious_demand,20,-0.8672,6.777,5.480399
final_token,22,s2_pain_vector,user_abuse,20,0.7964,15.8941,5.480399
final_token,22,s2_pain_vector,user_crisis,20,-0.2365,10.2333,5.480399
